Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
320,Entry long,2018-03-20 14:30,Normal,11.64,16973,197565.72,7128.66,3.61,0,7128.66,3.61,-1357.84,-0.69,194699.28,1946.99,9
321,Exit long,2018-03-26 20:30,Normal,10.78,19644,204690.48,7071.84,3.45,0,7071.84,3.45,-13161.48,-6.43,201771.12,2017.71,9
321,Entry long,2018-03-23 17:30,Normal,10.42,19644,204690.48,7071.84,3.45,0,7071.84,3.45,-13161.48,-6.43,201771.12,2017.71,9
322,Exit long,2018-03-27 20:30,Normal,10.1,19322,211769.12,-16616.92,-7.85,0,4250.84,2.01,-16616.92,-7.85,185154.2,1851.54,5
322,Entry long,2018-03-27 15:30,Normal,10.96,19322,211769.12,-16616.92,-7.85,0,4250.84,2.01,-16616.92,-7.85,185154.2,1851.54,5
323,Exit long,2018-03-29 20:30,Normal,9.88,20434,195144.7,6743.22,3.46,0,6743.22,3.46,-10421.34,-5.34,191897.42,1918.97,10
323,Entry long,2018-03-28 17:30,Normal,9.55,20434,195144.7,6743.22,3.46,0,6743.22,3.46,-10421.34,-5.34,191897.42,1918.97,10
324,Exit long,2018-04-03 15:30,Normal,8.91,23503,201890.77,7520.96,3.73,0,7520.96,3.73,0,0.00,199418.38,1994.18,1
324,Entry long,2018-04-02 21:30,Normal,8.59,23503,201890.77,7520.96,3.73,0,7520.96,3.73,0,0.00,199418.38,1994.18,1
325,Exit long,2018-04-06 15:30,Normal,8.67,22113,209410.11,-17690.4,-8.45,0,3759.21,1.80,-17690.4,-8.45,181727.98,1817.28,8
325,Entry long,2018-04-04 21:30,Normal,9.47,22113,209410.11,-17690.4,-8.45,0,3759.21,1.80,-17690.4,-8.45,181727.98,1817.28,8
326,Exit long,2018-04-10 15:30,Normal,9.25,21446,191727.24,6648.26,3.47,0,6648.26,3.47,-10508.54,-5.48,188376.23,1883.76,6
326,Entry long,2018-04-09 16:30,Normal,8.94,21446,191727.24,6648.26,3.47,0,6648.26,3.47,-10508.54,-5.48,188376.23,1883.76,6
327,Exit long,2018-04-12 15:30,Normal,9.77,21014,198372.16,6934.62,3.50,0,6934.62,3.50,-4623.08,-2.33,195310.86,1953.11,5
327,Entry long,2018-04-11 17:30,Normal,9.44,21014,198372.16,6934.62,3.50,0,6934.62,3.50,-4623.08,-2.33,195310.86,1953.11,5
328,Exit long,2018-04-17 15:30,Normal,10.03,21166,205310.2,6984.78,3.40,0,6984.78,3.40,-3598.22,-1.75,202295.64,2022.96,4
328,Entry long,2018-04-16 18:30,Normal,9.7,21166,205310.2,6984.78,3.40,0,6984.78,3.40,-3598.22,-1.75,202295.64,2022.96,4
329,Exit long,2018-04-24 19:30,Normal,7.68,25516,212293.12,-16330.24,-7.69,0,2551.6,1.20,-16330.24,-7.69,185965.4,1859.65,16
329,Entry long,2018-04-20 17:30,Normal,8.32,25516,212293.12,-16330.24,-7.69,0,2551.6,1.20,-16330.24,-7.69,185965.4,1859.65,16
330,Exit long,2018-04-26 15:30,Normal,8.15,24900,195963,6972,3.56,0,6972,3.56,-6474,-3.30,192937.4,1929.37,6
330,Entry long,2018-04-25 16:30,Normal,7.87,24900,195963,6972,3.56,0,6972,3.56,-6474,-3.30,192937.4,1929.37,6
331,Exit long,2018-05-01 21:30,Normal,8.1,25917,202930.11,6997.59,3.45,0,6997.59,3.45,-1295.85,-0.64,199934.98,1999.35,6
331,Entry long,2018-05-01 15:30,Normal,7.83,25917,202930.11,6997.59,3.45,0,6997.59,3.45,-1295.85,-0.64,199934.98,1999.35,6
332,Exit long,2018-05-04 16:30,Normal,8.46,25822,209932.86,8521.26,4.06,0,8521.26,4.06,-11878.12,-5.66,208456.25,2084.56,15
332,Entry long,2018-05-02 15:30,Normal,8.13,25822,209932.86,8521.26,4.06,0,8521.26,4.06,-11878.12,-5.66,208456.25,2084.56,15
333,Exit long,2018-05-09 15:30,Normal,9.29,24408,218451.6,8298.72,3.80,0,8298.72,3.80,-1952.64,-0.89,216754.97,2167.55,14
333,Entry long,2018-05-07 15:30,Normal,8.95,24408,218451.6,8298.72,3.80,0,8298.72,3.80,-1952.64,-0.89,216754.97,2167.55,14
334,Exit long,2018-05-24 15:30,Normal,10.49,22362,226750.68,7826.7,3.45,0,7826.7,3.45,-11404.62,-5.03,224581.67,2245.82,42
334,Entry long,2018-05-16 15:30,Normal,10.14,22362,226750.68,7826.7,3.45,0,7826.7,3.45,-11404.62,-5.03,224581.67,2245.82,42
335,Exit long,2018-06-01 17:30,Normal,11.08,21903,234581.13,8104.11,3.45,0,8104.11,3.45,-8104.11,-3.45,232685.78,2326.86,27
335,Entry long,2018-05-25 18:30,Normal,10.71,21903,234581.13,8104.11,3.45,0,8104.11,3.45,-8104.11,-3.45,232685.78,2326.86,27
336,Exit long,2018-06-05 15:30,Normal,11.64,21572,242685,8413.08,3.47,0,8413.08,3.47,-1294.32,-0.53,241098.86,2410.99,7
336,Entry long,2018-06-04 15:30,Normal,11.25,21572,242685,8413.08,3.47,0,8413.08,3.47,-1294.32,-0.53,241098.86,2410.99,7
337,Exit long,2018-06-19 15:30,Normal,10.62,21498,251096.64,-22787.88,-9.08,0,5589.48,2.23,-22787.88,-9.08,218310.98,2183.11,59
337,Entry long,2018-06-06 19:30,Normal,11.68,21498,251096.64,-22787.88,-9.08,0,5589.48,2.23,-22787.88,-9.08,218310.98,2183.11,59
338,Exit long,2018-06-25 15:30,Normal,9.84,20736,228303.36,-24261.12,-10.63,0,2903.04,1.27,-24261.12,-10.63,194049.86,1940.50,18
338,Entry long,2018-06-20 17:30,Normal,11.01,20736,228303.36,-24261.12,-10.63,0,2903.04,1.27,-24261.12,-10.63,194049.86,1940.50,18
339,Exit long,2018-06-28 15:30,Normal,8.71,21569,204042.74,-16176.75,-7.93,0,3882.42,1.90,-16176.75,-7.93,177873.11,1778.73,14
339,Entry long,2018-06-26 15:30,Normal,9.46,21569,204042.74,-16176.75,-7.93,0,3882.42,1.90,-16176.75,-7.93,177873.11,1778.73,14
340,Exit long,2018-07-06 16:30,Normal,9.5,20443,187871.17,6337.33,3.37,0,6337.33,3.37,-10834.79,-5.77,184210.44,1842.10,13
340,Entry long,2018-07-02 21:30,Normal,9.19,20443,187871.17,6337.33,3.37,0,6337.33,3.37,-10834.79,-5.77,184210.44,1842.10,13
341,Exit long,2018-07-11 19:30,Normal,9.42,19021,194204.41,-15026.59,-7.74,0,0,0.00,-15026.59,-7.74,169183.84,1691.84,5
341,Entry long,2018-07-10 21:30,Normal,10.21,19021,194204.41,-15026.59,-7.74,0,0,0.00,-15026.59,-7.74,169183.84,1691.84,5
342,Exit long,2018-07-18 15:30,Normal,10,18703,179174.74,7855.26,4.38,0,7855.26,4.38,-5797.93,-3.24,177039.11,1770.39,19
342,Entry long,2018-07-13 17:30,Normal,9.58,18703,179174.74,7855.26,4.38,0,7855.26,4.38,-5797.93,-3.24,177039.11,1770.39,19
343,Exit long,2018-07-25 15:30,Normal,9.23,18685,187036.85,-14574.3,-7.79,0,4297.55,2.30,-14574.3,-7.79,162464.81,1624.65,17
343,Entry long,2018-07-20 18:30,Normal,10.01,18685,187036.85,-14574.3,-7.79,0,4297.55,2.30,-14574.3,-7.79,162464.81,1624.65,17
344,Exit long,2018-07-27 15:30,Normal,10.36,17281,172464.38,6566.78,3.81,0,6566.78,3.81,0,0.00,169031.6,1690.32,7
344,Entry long,2018-07-26 15:30,Normal,9.98,17281,172464.38,6566.78,3.81,0,6566.78,3.81,0,0.00,169031.6,1690.32,7
345,Exit long,2018-08-06 15:30,Normal,10.39,17849,179025.47,6425.64,3.59,0,6425.64,3.59,-6425.64,-3.59,175457.23,1754.57,28
345,Entry long,2018-07-31 15:30,Normal,10.03,17849,179025.47,6425.64,3.59,0,6425.64,3.59,-6425.64,-3.59,175457.23,1754.57,28
346,Exit long,2018-08-10 15:30,Normal,9.79,17479,185452.19,-14332.78,-7.73,0,5068.91,2.73,-14332.78,-7.73,161124.45,1611.24,21
346,Entry long,2018-08-07 15:30,Normal,10.61,17479,185452.19,-14332.78,-7.73,0,5068.91,2.73,-14332.78,-7.73,161124.45,1611.24,21
347,Exit long,2018-08-15 15:30,Normal,9.21,17129,171118.71,-13360.62,-7.81,0,513.87,0.30,-13360.62,-7.81,147763.83,1477.64,14
347,Entry long,2018-08-13 15:30,Normal,9.99,17129,171118.71,-13360.62,-7.81,0,513.87,0.30,-13360.62,-7.81,147763.83,1477.64,14
348,Exit long,2018-08-17 15:30,Normal,8.75,16624,157761.76,-12301.76,-7.80,0,0,0.00,-12301.76,-7.80,135462.06,1354.62,5
348,Entry long,2018-08-16 17:30,Normal,9.49,16624,157761.76,-12301.76,-7.80,0,0,0.00,-12301.76,-7.80,135462.06,1354.62,5
349,Exit long,2018-08-22 16:30,Normal,9.7,15507,145455.66,4962.24,3.41,0,4962.24,3.41,-930.42,-0.64,140424.31,1404.24,8
349,Entry long,2018-08-21 15:30,Normal,9.38,15507,145455.66,4962.24,3.41,0,4962.24,3.41,-930.42,-0.64,140424.31,1404.24,8
350,Exit long,2018-08-27 15:30,Normal,10.42,14937,150415.59,5227.95,3.48,0,5227.95,3.48,-448.11,-0.30,145652.27,1456.52,6
350,Entry long,2018-08-24 16:30,Normal,10.07,14937,150415.59,5227.95,3.48,0,5227.95,3.48,-448.11,-0.30,145652.27,1456.52,6
351,Exit long,2018-09-07 15:30,Normal,9.86,14519,155643.68,-12486.34,-8.02,0,3920.13,2.52,-12486.34,-8.02,133165.92,1331.66,45
351,Entry long,2018-08-28 19:30,Normal,10.72,14519,155643.68,-12486.34,-8.02,0,3920.13,2.52,-12486.34,-8.02,133165.92,1331.66,45
352,Exit long,2018-09-12 15:30,Normal,9.16,14432,143165.44,-10968.32,-7.66,0,2886.4,2.02,-10968.32,-7.66,122197.6,1221.98,14
352,Entry long,2018-09-10 15:30,Normal,9.92,14432,143165.44,-10968.32,-7.66,0,2886.4,2.02,-10968.32,-7.66,122197.6,1221.98,14
353,Exit long,2018-09-14 15:30,Normal,10.17,13448,132193.84,4572.32,3.46,0,4572.32,3.46,-1613.76,-1.22,126769.92,1267.70,7
353,Entry long,2018-09-13 15:30,Normal,9.83,13448,132193.84,4572.32,3.46,0,4572.32,3.46,-1613.76,-1.22,126769.92,1267.70,7
354,Exit long,2018-09-20 15:30,Normal,10.34,13690,136763.1,4791.5,3.50,0,4791.5,3.50,-1505.9,-1.10,131561.42,1315.61,13
354,Entry long,2018-09-18 15:30,Normal,9.99,13690,136763.1,4791.5,3.50,0,4791.5,3.50,-1505.9,-1.10,131561.42,1315.61,13
355,Exit long,2018-09-26 21:30,Normal,9.57,13637,141552.06,-11045.97,-7.80,0,0,0.00,-11045.97,-7.80,120515.45,1205.15,13
355,Entry long,2018-09-24 21:30,Normal,10.38,13637,141552.06,-11045.97,-7.80,0,0,0.00,-11045.97,-7.80,120515.45,1205.15,13
356,Exit long,2018-10-01 15:30,Normal,10.12,13399,130506.26,5091.62,3.90,0,5091.62,3.90,-2009.85,-1.54,125607.07,1256.07,14
356,Entry long,2018-09-27 15:30,Normal,9.74,13399,130506.26,5091.62,3.90,0,5091.62,3.90,-2009.85,-1.54,125607.07,1256.07,14
357,Exit long,2018-10-04 17:30,Normal,9.49,13191,135603.48,-10420.89,-7.68,0,1187.19,0.88,-10420.89,-7.68,115186.18,1151.86,15
357,Entry long,2018-10-02 16:30,Normal,10.28,13191,135603.48,-10420.89,-7.68,0,1187.19,0.88,-10420.89,-7.68,115186.18,1151.86,15
358,Exit long,2018-10-10 15:30,Normal,8.06,14225,125180,-10526.5,-8.41,0,1138,0.91,-10526.5,-8.41,104659.68,1046.60,17
358,Entry long,2018-10-05 19:30,Normal,8.8,14225,125180,-10526.5,-8.41,0,1138,0.91,-10526.5,-8.41,104659.68,1046.60,17
359,Exit long,2018-10-12 15:30,Normal,7.79,15227,114659.31,3959.02,3.45,0,3959.02,3.45,-8679.39,-7.57,108618.7,1086.19,7
359,Entry long,2018-10-11 15:30,Normal,7.53,15227,114659.31,3959.02,3.45,0,3959.02,3.45,-8679.39,-7.57,108618.7,1086.19,7
360,Exit long,2018-10-16 16:30,Normal,7.77,15943,118615.92,5261.19,4.44,0,5261.19,4.44,-2072.59,-1.75,113879.89,1138.80,6
360,Entry long,2018-10-15 17:30,Normal,7.44,15943,118615.92,5261.19,4.44,0,5261.19,4.44,-2072.59,-1.75,113879.89,1138.80,6
361,Exit long,2018-10-18 17:30,Normal,7.43,15369,123874.14,-9682.47,-7.82,0,0,0.00,-9682.47,-7.82,104197.42,1041.97,6
361,Entry long,2018-10-17 18:30,Normal,8.06,15369,123874.14,-9682.47,-7.82,0,0,0.00,-9682.47,-7.82,104197.42,1041.97,6
362,Exit long,2018-10-23 15:30,Normal,6.53,16038,114190.56,-9462.42,-8.29,0,1764.18,1.54,-9462.42,-8.29,94735,947.35,6
362,Entry long,2018-10-22 16:30,Normal,7.12,16038,114190.56,-9462.42,-8.29,0,1764.18,1.54,-9462.42,-8.29,94735,947.35,6
363,Exit long,2018-10-25 19:30,Normal,6.05,17903,104732.55,3580.6,3.42,0,3580.6,3.42,-1611.27,-1.54,98315.6,983.16,4
363,Entry long,2018-10-25 15:30,Normal,5.85,17903,104732.55,3580.6,3.42,0,3580.6,3.42,-1611.27,-1.54,98315.6,983.16,4
364,Exit long,2018-10-29 19:30,Normal,5.43,18421,108315.48,-8289.45,-7.65,0,1657.89,1.53,-8289.45,-7.65,90026.15,900.26,4
364,Entry long,2018-10-29 15:30,Normal,5.88,18421,108315.48,-8289.45,-7.65,0,1657.89,1.53,-8289.45,-7.65,90026.15,900.26,4
365,Exit long,2018-10-30 20:30,Normal,6.11,16953,100022.7,3560.13,3.56,0,3560.13,3.56,-1356.24,-1.36,93586.28,935.86,5
365,Entry long,2018-10-30 15:30,Normal,5.9,16953,100022.7,3560.13,3.56,0,3560.13,3.56,-1356.24,-1.36,93586.28,935.86,5
366,Exit long,2018-11-01 15:30,Normal,6.71,15985,103582.8,3676.55,3.55,0,3676.55,3.55,-3197,-3.09,97262.83,972.63,8
366,Entry long,2018-10-31 14:30,Normal,6.48,15985,103582.8,3676.55,3.55,0,3676.55,3.55,-3197,-3.09,97262.83,972.63,8
367,Exit long,2018-11-07 16:30,Normal,7.24,15323,107261,3677.52,3.43,0,3677.52,3.43,-919.38,-0.86,100940.35,1009.40,7
367,Entry long,2018-11-06 16:30,Normal,7,15323,107261,3677.52,3.43,0,3677.52,3.43,-919.38,-0.86,100940.35,1009.40,7
368,Exit long,2018-11-09 15:30,Normal,6.71,15260,110940.2,-8545.6,-7.70,0,1373.4,1.24,-8545.6,-7.70,92394.75,923.95,6
368,Entry long,2018-11-08 16:30,Normal,7.27,15260,110940.2,-8545.6,-7.70,0,1373.4,1.24,-8545.6,-7.70,92394.75,923.95,6
369,Exit long,2018-11-13 16:30,Normal,6.43,16622,102391.52,4487.94,4.38,0,4487.94,4.38,-1163.54,-1.14,96882.69,968.83,1
369,Entry long,2018-11-13 15:30,Normal,6.16,16622,102391.52,4487.94,4.38,0,4487.94,4.38,-1163.54,-1.14,96882.69,968.83,1
370,Exit long,2018-11-15 17:30,Normal,6.51,16992,106879.68,3738.24,3.50,0,3738.24,3.50,-4248,-3.97,100620.93,1006.21,8
370,Entry long,2018-11-14 16:30,Normal,6.29,16992,106879.68,3738.24,3.50,0,3738.24,3.50,-4248,-3.97,100620.93,1006.21,8
371,Exit long,2018-11-21 15:30,Normal,6.06,18909,110617.65,3970.89,3.59,0,3970.89,3.59,-2836.35,-2.56,104591.82,1045.92,6
371,Entry long,2018-11-20 16:30,Normal,5.85,18909,110617.65,3970.89,3.59,0,3970.89,3.59,-2836.35,-2.56,104591.82,1045.92,6
372,Exit long,2018-11-26 15:30,Normal,6.22,19066,114586.66,4003.86,3.49,0,4003.86,3.49,-2478.58,-2.16,108595.68,1085.96,5
372,Entry long,2018-11-23 16:30,Normal,6.01,19066,114586.66,4003.86,3.49,0,4003.86,3.49,-2478.58,-2.16,108595.68,1085.96,5
373,Exit long,2018-11-28 17:30,Normal,6.57,18676,118592.6,4108.72,3.46,0,4108.72,3.46,-3735.2,-3.15,112704.4,1127.04,8
373,Entry long,2018-11-27 16:30,Normal,6.35,18676,118592.6,4108.72,3.46,0,4108.72,3.46,-3735.2,-3.15,112704.4,1127.04,8
374,Exit long,2018-12-03 15:30,Normal,7.51,18507,122701.41,16286.16,13.27,0,16286.16,13.27,0,0.00,128990.56,1289.91,3
374,Entry long,2018-11-30 19:30,Normal,6.63,18507,122701.41,16286.16,13.27,0,16286.16,13.27,0,0.00,128990.56,1289.91,3
375,Exit long,2018-12-06 21:30,Normal,6.17,23320,138987.2,4897.2,3.52,0,4897.2,3.52,-2098.8,-1.51,133887.77,1338.88,2
375,Entry long,2018-12-06 19:30,Normal,5.96,23320,138987.2,4897.2,3.52,0,4897.2,3.52,-2098.8,-1.51,133887.77,1338.88,2
376,Exit long,2018-12-10 21:30,Normal,5.8,25694,143886.4,5138.8,3.57,0,5138.8,3.57,0,0.00,139026.56,1390.27,4
376,Entry long,2018-12-10 17:30,Normal,5.6,25694,143886.4,5138.8,3.57,0,5138.8,3.57,0,0.00,139026.56,1390.27,4
377,Exit long,2018-12-12 16:30,Normal,6.24,24714,149025.42,5189.94,3.48,0,5189.94,3.48,-6919.92,-4.64,144216.5,1442.17,7
377,Entry long,2018-12-11 16:30,Normal,6.03,24714,149025.42,5189.94,3.48,0,5189.94,3.48,-6919.92,-4.64,144216.5,1442.17,7
378,Exit long,2018-12-17 19:30,Normal,5.63,25281,154214.1,-11882.07,-7.70,0,0,0.00,-11882.07,-7.70,132334.44,1323.34,11
378,Entry long,2018-12-14 15:30,Normal,6.1,25281,154214.1,-11882.07,-7.70,0,0,0.00,-11882.07,-7.70,132334.44,1323.34,11
379,Exit long,2018-12-19 20:30,Normal,5.41,24247,142329.89,-11153.62,-7.84,0,3152.11,2.21,-11153.62,-7.84,121180.81,1211.81,11
379,Entry long,2018-12-18 16:30,Normal,5.87,24247,142329.89,-11153.62,-7.84,0,3152.11,2.21,-11153.62,-7.84,121180.81,1211.81,11
380,Exit long,2018-12-20 19:30,Normal,4.79,25275,131177.25,-10110,-7.71,0,0,0.00,-10110,-7.71,111070.81,1110.71,4
380,Entry long,2018-12-20 15:30,Normal,5.19,25275,131177.25,-10110,-7.71,0,0,0.00,-10110,-7.71,111070.81,1110.71,4
381,Exit long,2018-12-21 20:30,Normal,4.72,23646,121067.52,-9458.4,-7.81,0,472.92,0.39,-9458.4,-7.81,101612.41,1016.12,5
381,Entry long,2018-12-21 15:30,Normal,5.12,23646,121067.52,-9458.4,-7.81,0,472.92,0.39,-9458.4,-7.81,101612.41,1016.12,5
382,Exit long,2018-12-26 20:30,Normal,4.75,24316,111610.44,3890.56,3.49,0,3890.56,3.49,-8267.44,-7.41,105502.97,1055.03,8
382,Entry long,2018-12-24 16:30,Normal,4.59,24316,111610.44,3890.56,3.49,0,3890.56,3.49,-8267.44,-7.41,105502.97,1055.03,8
383,Exit long,2018-12-28 18:30,Normal,5.32,22471,115500.94,4044.78,3.50,0,4044.78,3.50,-224.71,-0.19,109547.75,1095.48,3
383,Entry long,2018-12-28 15:30,Normal,5.14,22471,115500.94,4044.78,3.50,0,4044.78,3.50,-224.71,-0.19,109547.75,1095.48,3
384,Exit long,2019-01-04 18:30,Normal,5.12,24298,119546.16,4859.6,4.07,0,4859.6,4.07,0,0.00,114407.35,1144.07,2
384,Entry long,2019-01-04 16:30,Normal,4.92,24298,119546.16,4859.6,4.07,0,4859.6,4.07,0,0.00,114407.35,1144.07,2
385,Exit long,2019-01-07 18:30,Normal,5.49,23473,124406.9,4459.87,3.58,0,4459.87,3.58,-234.73,-0.19,118867.22,1188.67,2
385,Entry long,2019-01-07 16:30,Normal,5.3,23473,124406.9,4459.87,3.58,0,4459.87,3.58,-234.73,-0.19,118867.22,1188.67,2
386,Exit long,2019-01-09 15:30,Normal,5.58,24268,128863.08,6552.36,5.08,0,6552.36,5.08,0,0.00,125419.58,1254.20,1
386,Entry long,2019-01-08 21:30,Normal,5.31,24268,128863.08,6552.36,5.08,0,6552.36,5.08,0,0.00,125419.58,1254.20,1
387,Exit long,2019-01-18 15:30,Normal,6.1,22952,135416.8,4590.4,3.39,0,4590.4,3.39,-10328.4,-7.63,130009.98,1300.10,19
387,Entry long,2019-01-15 17:30,Normal,5.9,22952,135416.8,4590.4,3.39,0,4590.4,3.39,-10328.4,-7.63,130009.98,1300.10,19
388,Exit long,2019-01-24 15:30,Normal,5.97,25001,140005.6,9250.37,6.61,0,9250.37,6.61,0,0.00,139260.34,1392.60,1
388,Entry long,2019-01-23 21:30,Normal,5.6,25001,140005.6,9250.37,6.61,0,9250.37,6.61,0,0.00,139260.34,1392.60,1
389,Exit long,2019-01-25 18:30,Normal,6.98,22145,149257.3,5314.8,3.56,0,5314.8,3.56,0,0.00,144575.16,1445.75,3
389,Entry long,2019-01-25 15:30,Normal,6.74,22145,149257.3,5314.8,3.56,0,5314.8,3.56,0,0.00,144575.16,1445.75,3
390,Exit long,2019-01-30 19:30,Normal,6.81,23491,154570.78,5402.93,3.50,0,5402.93,3.50,0,0.00,149978.08,1499.78,1
390,Entry long,2019-01-30 18:30,Normal,6.58,23491,154570.78,5402.93,3.50,0,5402.93,3.50,0,0.00,149978.08,1499.78,1
391,Exit long,2019-02-01 15:30,Normal,7.08,23354,159974.9,5371.42,3.36,0,5371.42,3.36,-3036.02,-1.90,155349.5,1553.50,6
391,Entry long,2019-01-31 16:30,Normal,6.85,23354,159974.9,5371.42,3.36,0,5371.42,3.36,-3036.02,-1.90,155349.5,1553.50,6
392,Exit long,2019-02-06 15:30,Normal,7.64,23190,165344.7,11826.9,7.15,0,11826.9,7.15,-1391.4,-0.84,167176.4,1671.76,12
392,Entry long,2019-02-04 17:30,Normal,7.13,23190,165344.7,11826.9,7.15,0,11826.9,7.15,-1391.4,-0.84,167176.4,1671.76,12
393,Exit long,2019-02-12 15:30,Normal,7.69,24204,177173.28,8955.48,5.05,0,8955.48,5.05,-1936.32,-1.09,176131.88,1761.32,10
393,Entry long,2019-02-08 19:30,Normal,7.32,24204,177173.28,8955.48,5.05,0,8955.48,5.05,-1936.32,-1.09,176131.88,1761.32,10
394,Exit long,2019-02-15 15:30,Normal,8.21,23471,186125.03,6571.88,3.53,0,6571.88,3.53,-1877.68,-1.01,182703.77,1827.04,14
394,Entry long,2019-02-13 15:30,Normal,7.93,23471,186125.03,6571.88,3.53,0,6571.88,3.53,-1877.68,-1.01,182703.77,1827.04,14
395,Exit long,2019-02-20 16:30,Normal,8.45,23586,192697.62,6604.08,3.43,0,6604.08,3.43,-2358.6,-1.22,189307.84,1893.08,8
395,Entry long,2019-02-19 15:30,Normal,8.17,23586,192697.62,6604.08,3.43,0,6604.08,3.43,-2358.6,-1.22,189307.84,1893.08,8
396,Exit long,2019-02-25 15:30,Normal,8.78,24041,199299.89,11780.09,5.91,0,11780.09,5.91,-2163.69,-1.09,201087.94,2010.88,7
396,Entry long,2019-02-22 15:30,Normal,8.29,24041,199299.89,11780.09,5.91,0,11780.09,5.91,-2163.69,-1.09,201087.94,2010.88,7
397,Exit long,2019-03-01 15:30,Normal,8.42,25932,211086.48,7260.96,3.44,0,7260.96,3.44,-1296.6,-0.61,208348.89,2083.49,4
397,Entry long,2019-02-28 18:30,Normal,8.14,25932,211086.48,7260.96,3.44,0,7260.96,3.44,-1296.6,-0.61,208348.89,2083.49,4
398,Exit long,2019-03-11 14:30,Normal,7.69,29466,218343.06,8250.48,3.78,0,8250.48,3.78,-883.98,-0.40,216599.38,2165.99,5
398,Entry long,2019-03-08 17:30,Normal,7.41,29466,218343.06,8250.48,3.78,0,8250.48,3.78,-883.98,-0.40,216599.38,2165.99,5
399,Exit long,2019-03-13 15:30,Normal,8.4,27975,226597.5,8392.5,3.70,0,8392.5,3.70,-279.75,-0.12,224991.88,2249.92,8
399,Entry long,2019-03-12 14:30,Normal,8.1,27975,226597.5,8392.5,3.70,0,8392.5,3.70,-279.75,-0.12,224991.88,2249.92,8
400,Exit long,2019-03-20 14:30,Normal,9.22,26373,234983.43,8175.63,3.48,0,8175.63,3.48,-7384.44,-3.14,233167.5,2331.67,20
400,Entry long,2019-03-15 15:30,Normal,8.91,26373,234983.43,8175.63,3.48,0,8175.63,3.48,-7384.44,-3.14,233167.5,2331.67,20
401,Exit long,2019-03-21 19:30,Normal,9.98,25224,243159.36,8576.16,3.53,0,8576.16,3.53,-1008.96,-0.41,241743.66,2417.44,3
401,Entry long,2019-03-21 16:30,Normal,9.64,25224,243159.36,8576.16,3.53,0,8576.16,3.53,-1008.96,-0.41,241743.66,2417.44,3
402,Exit long,2019-03-26 14:30,Normal,8.98,29170,251737.1,10209.5,4.06,0,10209.5,4.06,0,0.00,251953.16,2519.53,1
402,Entry long,2019-03-25 20:30,Normal,8.63,29170,251737.1,10209.5,4.06,0,10209.5,4.06,0,0.00,251953.16,2519.53,1
403,Exit long,2019-03-29 14:30,Normal,8.79,30854,261950.46,9256.2,3.53,0,9256.2,3.53,-5862.26,-2.24,261209.36,2612.09,8
403,Entry long,2019-03-27 20:30,Normal,8.49,30854,261950.46,9256.2,3.53,0,9256.2,3.53,-5862.26,-2.24,261209.36,2612.09,8
404,Exit long,2019-04-03 15:30,Normal,9.88,29037,271205.58,15679.98,5.78,0,15679.98,5.78,-1161.48,-0.43,276889.34,2768.89,13
404,Entry long,2019-04-01 16:30,Normal,9.34,29037,271205.58,15679.98,5.78,0,15679.98,5.78,-1161.48,-0.43,276889.34,2768.89,13
405,Exit long,2019-04-12 15:30,Normal,10.71,27961,286879.86,12582.45,4.39,0,12582.45,4.39,-6431.03,-2.24,289471.78,2894.72,38
405,Entry long,2019-04-04 19:30,Normal,10.26,27961,286879.86,12582.45,4.39,0,12582.45,4.39,-6431.03,-2.24,289471.78,2894.72,38
406,Exit long,2019-04-16 20:30,Normal,11.43,27101,299466.05,10298.38,3.44,0,10298.38,3.44,0,0.00,299770.16,2997.70,3
406,Entry long,2019-04-16 17:30,Normal,11.05,27101,299466.05,10298.38,3.44,0,10298.38,3.44,0,0.00,299770.16,2997.70,3
407,Exit long,2019-05-01 15:30,Normal,12.63,26074,309759.12,19555.5,6.31,0,19555.5,6.31,-4171.84,-1.35,319325.66,3193.26,15
407,Entry long,2019-04-26 21:30,Normal,11.88,26074,309759.12,19555.5,6.31,0,19555.5,6.31,-4171.84,-1.35,319325.66,3193.26,15
408,Exit long,2019-05-06 15:30,Normal,11.11,26515,329316.3,-34734.65,-10.55,0,0,0.00,-34734.65,-10.55,284591.03,2845.91,1
408,Entry long,2019-05-03 21:30,Normal,12.42,26515,329316.3,-34734.65,-10.55,0,0,0.00,-34734.65,-10.55,284591.03,2845.91,1
409,Exit long,2019-05-10 15:30,Normal,10.48,29081,294590.53,10178.35,3.46,0,10178.35,3.46,0,0.00,294769.38,2947.69,5
409,Entry long,2019-05-09 17:30,Normal,10.13,29081,294590.53,10178.35,3.46,0,10178.35,3.46,0,0.00,294769.38,2947.69,5
410,Exit long,2019-05-15 16:30,Normal,9.82,32148,304763.04,10930.32,3.59,0,10930.32,3.59,-9322.92,-3.06,305699.7,3057.00,7
410,Entry long,2019-05-14 16:30,Normal,9.48,32148,304763.04,10930.32,3.59,0,10930.32,3.59,-9322.92,-3.06,305699.7,3057.00,7
411,Exit long,2019-05-21 15:30,Normal,8.17,41214,315699.24,21019.14,6.66,0,21019.14,6.66,0,0.00,326718.84,3267.19,1
